,0
94,http://www.espn.com/mma/fighter/_/id/3722422/tai-tuivasa
95,http://www.espn.com/mma/fighter/_/id/3968304/cyril-asker
96,http://www.espn.com/mma/fighter/_/id/3089915/jake-matthews
97,http://www.espn.com/mma/fighter/_/id/3095328/li-jingliang
98,http://www.espn.com/mma/fighter/_/id/4071969/tyson-pedro
99,http://www.espn.com/mma/fighter/_/id/4076788/saparbeg-safarov
100,http://www.espn.com/mma/fighter/_/id/3104468/damien-brown
101,http://www.espn.com/mma/fighter/_/id/3953367/dong-hyun-ma
102,http://www.espn.com/mma/fighter/_/id/4249028/rob-wilkinson
103,http://www.espn.com/mma/fighter/_/id/4285679/israel-adesanya
104,http://www.espn.com/mma/fighter/_/id/3949584/alexander-volkanovski
105,http://www.espn.com/mma/fighter/_/id/4034830/jeremy-kennedy
106,http://www.espn.com/mma/fighter/_/id/2560740/jussier-formiga
107,http://www.espn.com/mma/fighter/_/id/2594874/ben-nguyen
108,http://www.espn.com/mma/fighter/_/id/2498540/mizuto-hirota
109,http://www.espn.com/mma/fighter/_/id/2502444/ross-pearson
110,http://www.espn.com/mma/fighter/_/id/3104765/teruto-ishihara
111,http://www.espn.com/mma/fighter/_/id/3154228/jose-quinonez
112,http://www.espn.com/mma/fighter/_/id/3089911/luke-jumeau
113,http://www.espn.com/mma/fighter/_/id/4046608/daichi-abe
114,http://www.espn.com/mma/fighter/_/id/2479918/donald-cerrone
115,http://www.espn.com/mma/fighter/_/id/2504257/yancy-medeiros
116,http://www.espn.com/mma/fighter/_/id/2560713/derrick-lewis
117,http://www.espn.com/mma/fighter/_/id/3093559/marcin-tybura
118,http://www.espn.com/mma/fighter/_/id/2516135/francisco-trinaldo
119,http://www.espn.com/mma/fighter/_/id/2960682/james-vick
120,http://www.espn.com/mma/fighter/_/id/2335660/thiago-alves
121,http://www.espn.com/mma/fighter/_/id/3153151/curtis-millender
122,http://www.espn.com/mma/fighter/_/id/3041138/steven-peterson
123,http://www.espn.com/mma/fighter/_/id/3960440/brandon-davis
124,http://www.espn.com/mma/fighter/_/id/3912106/sage-northcutt
125,http://www.espn.com/mma/fighter/_/id/3965445/thibault-gouti
126,http://www.espn.com/mma/fighter/_/id/3026133/diego-ferreira
127,http://www.espn.com/mma/fighter/_/id/3894823/jared-gordon
128,http://www.espn.com/mma/fighter/_/id/3111997/geoff-neal
129,http://www.espn.com/mma/fighter/_/id/3123194/brian-camozzi
130,http://www.espn.com/mma/fighter/_/id/3128221/joby-sanchez
131,http://www.espn.com/mma/fighter/_/id/4024479/roberto-sanchez
132,http://www.espn.com/mma/fighter/_/id/3041848/sarah-moras
133,http://www.espn.com/mma/fighter/_/id/4040197/lucie-pudilova
134,http://www.espn.com/mma/fighter/_/id/2354104/joshua-burkman
135,http://www.espn.com/mma/fighter/_/id/3088232/alex-morono
136,http://www.espn.com/mma/fighter/_/id/2500002/tim-williams
137,http://www.espn.com/mma/fighter/_/id/4084364/oskar-piechota
138,http://www.espn.com/mma/fighter/_/id/2335673/jeremy-stephens
139,http://www.espn.com/mma/fighter/_/id/4011299/josh-emmett
140,http://www.espn.com/mma/fighter/_/id/3024395/jessica-andrade
141,http://www.espn.com/mma/fighter/_/id/3032972/tecia-torres
142,http://www.espn.com/mma/fighter/_/id/2500735/ovince-saint-preux
143,http://www.espn.com/mma/fighter/_/id/2957596/ilir-latifi
144,http://www.espn.com/mma/fighter/_/id/3040385/max-griffin
145,http://www.espn.com/mma/fighter/_/id/4038110/mike-perry
146,http://www.espn.com/mma/fighter/_/id/2517186/brian-kelleher
147,http://www.espn.com/mma/fighter/_/id/2504550/renan-barao
148,http://www.espn.com/mma/fighter/_/id/2569886/sara-mcmann
149,http://www.espn.com/mma/fighter/_/id/3117374/marion-reneau
150,http://www.espn.com/mma/fighter/_/id/3115931/angela-hill
151,http://www.espn.com/mma/fighter/_/id/3281606/maryna-moroz
152,http://www.espn.com/mma/fighter/_/id/2335820/ben-saunders
153,http://www.espn.com/mma/fighter/_/id/3045738/alan-jouban
154,http://www.espn.com/mma/fighter/_/id/2559758/sam-alvey
155,http://www.espn.com/mma/fighter/_/id/3998068/marcin-prachnio
156,http://www.espn.com/mma/fighter/_/id/2503659/rani-yahya
157,http://www.espn.com/mma/fighter/_/id/3027511/russell-doane
158,http://www.espn.com/mma/fighter/_/id/3122041/eric-shelton
159,http://www.espn.com/mma/fighter/_/id/3155425/alex-perez
160,http://www.espn.com/mma/fighter/_/id/4044703/albert-morales
161,http://www.espn.com/mma/fighter/_/id/4066141/manny-bermudez
162,http://www.espn.com/mma/fighter/_/id/2354564/cris-cyborg
163,http://www.espn.com/mma/fighter/_/id/3154898/yana-kunitskaya
164,http://www.espn.com/mma/fighter/_/id/2335694/frankie-edgar
165,http://www.espn.com/mma/fighter/_/id/3045737/brian-ortega
166,http://www.espn.com/mma/fighter/_/id/3903959/andre-soukhamthath
167,http://www.espn.com/mma/fighter/_/id/4205093/sean-omalley
168,http://www.espn.com/mma/fighter/_/id/2354269/andrei-arlovski
169,http://www.espn.com/mma/fighter/_/id/2335727/stefan-struve
170,http://www.espn.com/mma/fighter/_/id/2987934/cat-zingano
171,http://www.espn.com/mma/fighter/_/id/4039865/ketlen-vieira
172,http://www.espn.com/mma/fighter/_/id/3924442/ashley-yoder
173,http://www.espn.com/mma/fighter/_/id/4021217/mackenzie-dern
174,http://www.espn.com/mma/fighter/_/id/3085551/beneil-dariush
175,http://www.espn.com/mma/fighter/_/id/4018757/alexander-hernandez
176,http://www.espn.com/mma/fighter/_/id/2609397/john-dodson
177,http://www.espn.com/mma/fighter/_/id/3045734/pedro-munhoz
178,http://www.espn.com/mma/fighter/_/id/2335744/cb-dollaway
179,http://www.espn.com/mma/fighter/_/id/2501238/hector-lombard
180,http://www.espn.com/mma/fighter/_/id/2488464/mike-pyle
181,http://www.espn.com/mma/fighter/_/id/3088241/zak-ottow
182,http://www.espn.com/mma/fighter/_/id/2504179/bryan-caraway
183,http://www.espn.com/mma/fighter/_/id/4046059/cody-stamann
184,http://www.espn.com/mma/fighter/_/id/3988727/adam-milstead
185,http://www.espn.com/mma/fighter/_/id/4070161/jordan-johnson
186,http://www.espn.com/mma/fighter/_/id/2354533/fabricio-werdum
187,http://www.espn.com/mma/fighter/_/id/2993650/alexander-volkov
188,http://www.espn.com/mma/fighter/_/id/2506250/jan-blachowicz
189,http://www.espn.com/mma/fighter/_/id/2611102/jimi-manuwa
190,http://www.espn.com/mma/fighter/_/id/3023600/terrion-ware
191,http://www.espn.com/mma/fighter/_/id/3164050/tom-duquesnoy
192,http://www.espn.com/mma/fighter/_/id/2502609/peter-sobotta
193,http://www.espn.com/mma/fighter/_/id/3152929/leon-edwards
194,http://www.espn.com/mma/fighter/_/id/2558045/john-phillips
195,http://www.espn.com/mma/fighter/_/id/3020777/charles-byrd
196,http://www.espn.com/mma/fighter/_/id/2968419/danny-roberts
197,http://www.espn.com/mma/fighter/_/id/4220827/oliver-enkamp
198,http://www.espn.com/mma/fighter/_/id/3165010/hakeem-dawodu
199,http://www.espn.com/mma/fighter/_/id/4237147/danny-henry
200,http://www.espn.com/mma/fighter/_/id/3946951/paul-craig
201,http://www.espn.com/mma/fighter/_/id/4273399/magomed-ankalaev
202,http://www.espn.com/mma/fighter/_/id/2501539/kajan-johnson
203,http://www.espn.com/mma/fighter/_/id/3023355/stevie-ray
204,http://www.espn.com/mma/fighter/_/id/2983500/mark-godbeer
205,http://www.espn.com/mma/fighter/_/id/4077001/dmitry-sosnovskiy
206,http://www.espn.com/mma/fighter/_/id/2611557/khabib-nurmagomedov
207,http://www.espn.com/mma/fighter/_/id/2960680/al-iaquinta
208,http://www.espn.com/mma/fighter/_/id/3032973/rose-namajunas
209,http://www.espn.com/mma/fighter/_/id/3106617/joanna-jedrzejczyk
210,http://www.espn.com/mma/fighter/_/id/3028863/renato-moicano
211,http://www.espn.com/mma/fighter/_/id/3164030/calvin-kattar
212,http://www.espn.com/mma/fighter/_/id/3947005/kyle-bochniak
213,http://www.espn.com/mma/fighter/_/id/4241041/zabit-magomedsharipov
214,http://www.espn.com/mma/fighter/_/id/2335676/joe-lauzon
215,http://www.espn.com/mma/fighter/_/id/2951241/chris-gruetzemacher
216,http://www.espn.com/mma/fighter/_/id/2512985/felice-herrig
217,http://www.espn.com/mma/fighter/_/id/3102702/karolina-kowalkiewicz
218,http://www.espn.com/mma/fighter/_/id/2335772/evan-dunham
219,http://www.espn.com/mma/fighter/_/id/3096577/olivier-aubin-mercier
220,http://www.espn.com/mma/fighter/_/id/3019035/bec-rawlings
221,http://www.espn.com/mma/fighter/_/id/3046022/ashlee-evans-smith
222,http://www.espn.com/mma/fighter/_/id/3971496/devin-clark
223,http://www.espn.com/mma/fighter/_/id/4081550/mike-rodriguez
224,http://www.espn.com/mma/fighter/_/id/2506549/dustin-poirier
225,http://www.espn.com/mma/fighter/_/id/3022345/justin-gaethje
226,http://www.espn.com/mma/fighter/_/id/2335243/carlos-condit
227,http://www.espn.com/mma/fighter/_/id/3417396/alex-oliveira
228,http://www.espn.com/mma/fighter/_/id/4001851/marvin-vettori
229,http://www.espn.com/mma/fighter/_/id/4285679/israel-adesanya
230,http://www.espn.com/mma/fighter/_/id/2951504/michelle-waterson
231,http://www.espn.com/mma/fighter/_/id/3910104/cortney-casey
232,http://www.espn.com/mma/fighter/_/id/2335531/tim-boetsch
233,http://www.espn.com/mma/fighter/_/id/3108772/antonio-carlos-junior
234,http://www.espn.com/mma/fighter/_/id/3044563/ricky-rainey
235,http://www.espn.com/mma/fighter/_/id/3132513/muslim-salikhov
236,http://www.espn.com/mma/fighter/_/id/2512984/wilson-reis
237,http://www.espn.com/mma/fighter/_/id/2970798/john-moraga
238,http://www.espn.com/mma/fighter/_/id/2504643/brad-tavares
239,http://www.espn.com/mma/fighter/_/id/3074465/krzysztof-jotko
240,http://www.espn.com/mma/fighter/_/id/3090197/gilbert-burns
241,http://www.espn.com/mma/fighter/_/id/3150680/dan-moret
242,http://www.espn.com/mma/fighter/_/id/4256214/lauren-mueller
243,http://www.espn.com/mma/fighter/_/id/4287764/shana-dobson
244,http://www.espn.com/mma/fighter/_/id/2591297/dhiego-lima
245,http://www.espn.com/mma/fighter/_/id/2335695/yushin-okami
246,http://www.espn.com/mma/fighter/_/id/3093741/adam-wieczorek
247,http://www.espn.com/mma/fighter/_/id/4230824/arjan-bhullar
248,http://www.espn.com/mma/fighter/_/id/3128373/alejandro-perez
249,http://www.espn.com/mma/fighter/_/id/3944372/matthew-lopez
250,http://www.espn.com/mma/fighter/_/id/2546733/luke-sanders
251,http://www.espn.com/mma/fighter/_/id/3074969/patrick-williams
252,http://www.espn.com/mma/fighter/_/id/2526299/edson-barboza
253,http://www.espn.com/mma/fighter/_/id/3084459/kevin-lee
254,http://www.espn.com/mma/fighter/_/id/2335694/frankie-edgar
255,http://www.espn.com/mma/fighter/_/id/2354087/cub-swanson
256,http://www.espn.com/mma/fighter/_/id/3952937/chase-sherman
257,http://www.espn.com/mma/fighter/_/id/4000033/justin-willis
258,http://www.espn.com/mma/fighter/_/id/2504246/david-branch
259,http://www.espn.com/mma/fighter/_/id/3045798/thiago-santos
260,http://www.espn.com/mma/fighter/_/id/3031559/aljamain-sterling
261,http://www.espn.com/mma/fighter/_/id/3075589/brett-johns
262,http://www.espn.com/mma/fighter/_/id/2335718/jim-miller
263,http://www.espn.com/mma/fighter/_/id/3109135/dan-hooker
264,http://www.espn.com/mma/fighter/_/id/2560999/ryan-laflare
265,http://www.espn.com/mma/fighter/_/id/3074494/alex-garcia
266,http://www.espn.com/mma/fighter/_/id/3922491/ricky-simon
267,http://www.espn.com/mma/fighter/_/id/3948572/merab-dvalishvili
268,http://www.espn.com/mma/fighter/_/id/2431357/siyar-bahadurzada
269,http://www.espn.com/mma/fighter/_/id/4010677/luan-chagas
270,http://www.espn.com/mma/fighter/_/id/2536068/patrick-cummins
271,http://www.espn.com/mma/fighter/_/id/3112020/corey-anderson
272,http://www.espn.com/mma/fighter/_/id/2335825/keita-nakamura
273,http://www.espn.com/mma/fighter/_/id/3026394/anthony-rocco-martin
274,http://www.espn.com/mma/fighter/_/id/2516131/amanda-nunes
275,http://www.espn.com/mma/fighter/_/id/2995167/raquel-pennington
276,http://www.espn.com/mma/fighter/_/id/2431314/jacare-souza
277,http://www.espn.com/mma/fighter/_/id/3026011/kelvin-gastelum
278,http://www.espn.com/mma/fighter/_/id/3923486/amanda-cooper
279,http://www.espn.com/mma/fighter/_/id/4021217/mackenzie-dern
280,http://www.espn.com/mma/fighter/_/id/2517186/brian-kelleher
281,http://www.espn.com/mma/fighter/_/id/2617539/john-lineker
282,http://www.espn.com/mma/fighter/_/id/2354057/vitor-belfort
283,http://www.espn.com/mma/fighter/_/id/2335524/lyoto-machida
284,http://www.espn.com/mma/fighter/_/id/2965138/cezar-ferreira
285,http://www.espn.com/mma/fighter/_/id/4236954/karl-roberson
286,http://www.espn.com/mma/fighter/_/id/2335844/aleksei-oleinik
287,http://www.espn.com/mma/fighter/_/id/4001827/junior-albini
288,http://www.espn.com/mma/fighter/_/id/3041905/nick-hein
289,http://www.espn.com/mma/fighter/_/id/3114625/davi-ramos
290,http://www.espn.com/mma/fighter/_/id/3039886/elizeu-zaleski-dos-santos
291,http://www.espn.com/mma/fighter/_/id/3093653/sean-strickland
292,http://www.espn.com/mma/fighter/_/id/3021961/sultan-aliev
293,http://www.espn.com/mma/fighter/_/id/3108775/warlley-alves
294,http://www.espn.com/mma/fighter/_/id/2335449/thales-leites
295,http://www.espn.com/mma/fighter/_/id/3074102/jack-hermansson
296,http://www.espn.com/mma/fighter/_/id/3010042/ramazan-emeev
297,http://www.espn.com/mma/fighter/_/id/3091100/alberto-mina
298,http://www.espn.com/mma/fighter/_/id/4236124/james-bochnovic
299,http://www.espn.com/mma/fighter/_/id/4246212/markus-perez
300,http://www.espn.com/mma/fighter/_/id/2335778/demian-maia
301,http://www.espn.com/mma/fighter/_/id/3088812/kamaru-usman
302,http://www.espn.com/mma/fighter/_/id/3136287/alexa-grasso
303,http://www.espn.com/mma/fighter/_/id/4020435/tatiana-suarez
304,http://www.espn.com/mma/fighter/_/id/3154860/jared-cannonier
305,http://www.espn.com/mma/fighter/_/id/4233039/dominick-reyes
306,http://www.espn.com/mma/fighter/_/id/2989857/guido-cannetti
307,http://www.espn.com/mma/fighter/_/id/3155410/diego-rivas
308,http://www.espn.com/mma/fighter/_/id/3153106/andrea-lee
309,http://www.espn.com/mma/fighter/_/id/4044708/veronica-macedo
310,http://www.espn.com/mma/fighter/_/id/3045887/vicente-luque
