,0
82,http://www.espn.com/mma/fighter/_/id/2354056/ansar-chalangov
83,http://www.espn.com/mma/fighter/_/id/2335664/josh-koscheck
84,http://www.espn.com/mma/fighter/_/id/2431359/trevor-prangley
85,http://www.espn.com/mma/fighter/_/id/2335796/chael-sonnen
86,http://www.espn.com/mma/fighter/_/id/2354269/andrei-arlovski
87,http://www.espn.com/mma/fighter/_/id/2354048/tim-sylvia
88,http://www.espn.com/mma/fighter/_/id/2335709/nick-diaz
89,http://www.espn.com/mma/fighter/_/id/2335678/sean-sherk
90,http://www.espn.com/mma/fighter/_/id/2335522/forrest-griffin
91,http://www.espn.com/mma/fighter/_/id/2335472/tito-ortiz
92,http://www.espn.com/mma/fighter/_/id/2501370/justin-levens
93,http://www.espn.com/mma/fighter/_/id/2335830/evan-tanner
94,http://www.espn.com/mma/fighter/_/id/2354047/marcio-cruz
95,http://www.espn.com/mma/fighter/_/id/2412446/jeff-monson
96,http://www.espn.com/mma/fighter/_/id/2335701/karo-parisyan
97,http://www.espn.com/mma/fighter/_/id/2486958/nick-thompson
98,http://www.espn.com/mma/fighter/_/id/2431344/scott-smith
99,http://www.espn.com/mma/fighter/_/id/2497962/david-terrell
100,http://www.espn.com/mma/fighter/_/id/2335604/jason-lambert
101,http://www.espn.com/mma/fighter/_/id/2431250/terry-martin
102,http://www.espn.com/mma/fighter/_/id/2335660/thiago-alves
103,http://www.espn.com/mma/fighter/_/id/2354055/derrick-noble
104,http://www.espn.com/mma/fighter/_/id/2335697/royce-gracie
105,http://www.espn.com/mma/fighter/_/id/2335661/matt-hughes
106,http://www.espn.com/mma/fighter/_/id/2335829/dean-lister
107,http://www.espn.com/mma/fighter/_/id/2335785/alessio-sakara
108,http://www.espn.com/mma/fighter/_/id/2354054/john-alessio
109,http://www.espn.com/mma/fighter/_/id/2335671/diego-sanchez
110,http://www.espn.com/mma/fighter/_/id/2335876/assuerio-silva
111,http://www.espn.com/mma/fighter/_/id/2335652/brandon-vera
112,http://www.espn.com/mma/fighter/_/id/2335698/joe-riggs
113,http://www.espn.com/mma/fighter/_/id/2335819/mike-swick
114,http://www.espn.com/mma/fighter/_/id/2335477/jeremy-horn
115,http://www.espn.com/mma/fighter/_/id/2335796/chael-sonnen
116,http://www.espn.com/mma/fighter/_/id/2335716/spencer-fisher
117,http://www.espn.com/mma/fighter/_/id/2354218/matt-wiman
118,http://www.espn.com/mma/fighter/_/id/2354239/gabriel-gonzaga
119,http://www.espn.com/mma/fighter/_/id/2431261/fabiano-scherner
120,http://www.espn.com/mma/fighter/_/id/2335800/melvin-guillard
121,http://www.espn.com/mma/fighter/_/id/2354540/rick-davis
122,http://www.espn.com/mma/fighter/_/id/2335675/kenny-florian
123,http://www.espn.com/mma/fighter/_/id/2354128/sam-stout
124,http://www.espn.com/mma/fighter/_/id/2354076/josh-haynes
125,http://www.espn.com/mma/fighter/_/id/2335602/michael-bisping
126,http://www.espn.com/mma/fighter/_/id/2335737/kendall-grove
127,http://www.espn.com/mma/fighter/_/id/2335754/ed-herman
128,http://www.espn.com/mma/fighter/_/id/2335487/wilson-gouveia
129,http://www.espn.com/mma/fighter/_/id/2335469/keith-jardine
130,http://www.espn.com/mma/fighter/_/id/2354078/ross-pointon
131,http://www.espn.com/mma/fighter/_/id/2335831/rory-singer
132,http://www.espn.com/mma/fighter/_/id/2556806/danny-abbadi
133,http://www.espn.com/mma/fighter/_/id/2335832/kalib-starnes
134,http://www.espn.com/mma/fighter/_/id/2488461/solomon-hutcherson
135,http://www.espn.com/mma/fighter/_/id/2335803/luigi-fioravanti
136,http://www.espn.com/mma/fighter/_/id/2335527/matt-hamill
137,http://www.espn.com/mma/fighter/_/id/2431263/jesse-forbes
138,http://www.espn.com/mma/fighter/_/id/2431308/wes-combs
139,http://www.espn.com/mma/fighter/_/id/2354080/mike-nickels
140,http://www.espn.com/mma/fighter/_/id/2335806/jonathan-goulet
141,http://www.espn.com/mma/fighter/_/id/2335799/luke-cummo
142,http://www.espn.com/mma/fighter/_/id/2335513/chris-leben
143,http://www.espn.com/mma/fighter/_/id/2335447/anderson-silva
144,http://www.espn.com/mma/fighter/_/id/2335525/stephan-bonnar
145,http://www.espn.com/mma/fighter/_/id/2335465/rashad-evans
146,http://www.espn.com/mma/fighter/_/id/2410613/jorge-gurgel
147,http://www.espn.com/mma/fighter/_/id/2501722/mark-hominick
148,http://www.espn.com/mma/fighter/_/id/2431279/rob-macdonald
149,http://www.espn.com/mma/fighter/_/id/2951378/kristian-rothaermel
150,http://www.espn.com/mma/fighter/_/id/2335664/josh-koscheck
151,http://www.espn.com/mma/fighter/_/id/2431253/dave-menne
152,http://www.espn.com/mma/fighter/_/id/2500527/branden-lee-hinkle
153,http://www.espn.com/mma/fighter/_/id/2335604/jason-lambert
154,http://www.espn.com/mma/fighter/_/id/2335660/thiago-alves
155,http://www.espn.com/mma/fighter/_/id/2335665/jon-fitch
156,http://www.espn.com/mma/fighter/_/id/2501370/justin-levens
157,http://www.espn.com/mma/fighter/_/id/2335790/jorge-santiago
158,http://www.espn.com/mma/fighter/_/id/2354269/andrei-arlovski
159,http://www.espn.com/mma/fighter/_/id/2354048/tim-sylvia
160,http://www.espn.com/mma/fighter/_/id/2354104/joshua-burkman
161,http://www.espn.com/mma/fighter/_/id/2335691/josh-neer
162,http://www.espn.com/mma/fighter/_/id/2335472/tito-ortiz
163,http://www.espn.com/mma/fighter/_/id/2335653/ken-shamrock
164,http://www.espn.com/mma/fighter/_/id/2354046/dan-christison
165,http://www.espn.com/mma/fighter/_/id/2335301/frank-mir
166,http://www.espn.com/mma/fighter/_/id/2335706/yves-edwards
167,http://www.espn.com/mma/fighter/_/id/2335672/joe-stevenson
168,http://www.espn.com/mma/fighter/_/id/2354545/joe-jordan
169,http://www.espn.com/mma/fighter/_/id/2335708/hermes-franca
170,http://www.espn.com/mma/fighter/_/id/2412446/jeff-monson
171,http://www.espn.com/mma/fighter/_/id/2500118/anthony-perosh
172,http://www.espn.com/mma/fighter/_/id/2335877/gilbert-aldana
173,http://www.espn.com/mma/fighter/_/id/2335655/cheick-kongo
174,http://www.espn.com/mma/fighter/_/id/2354221/drew-fickett
175,http://www.espn.com/mma/fighter/_/id/2335812/kurt-pellegrino
176,http://www.espn.com/mma/fighter/_/id/2335701/karo-parisyan
177,http://www.espn.com/mma/fighter/_/id/2335671/diego-sanchez
178,http://www.espn.com/mma/fighter/_/id/2335513/chris-leben
179,http://www.espn.com/mma/fighter/_/id/2335790/jorge-santiago
180,http://www.espn.com/mma/fighter/_/id/2335829/dean-lister
181,http://www.espn.com/mma/fighter/_/id/2553270/yuki-sasaki
182,http://www.espn.com/mma/fighter/_/id/2335806/jonathan-goulet
183,http://www.espn.com/mma/fighter/_/id/2335664/josh-koscheck
184,http://www.espn.com/mma/fighter/_/id/2335491/martin-kampmann
185,http://www.espn.com/mma/fighter/_/id/2354204/crafton-wallace
186,http://www.espn.com/mma/fighter/_/id/2335698/joe-riggs
187,http://www.espn.com/mma/fighter/_/id/2447638/jason-von-flue
188,http://www.espn.com/mma/fighter/_/id/2354271/kristof-midoux
189,http://www.espn.com/mma/fighter/_/id/2335648/jake-obrien
190,http://www.espn.com/mma/fighter/_/id/2354208/forrest-petz
191,http://www.espn.com/mma/fighter/_/id/2335817/sammy-morgan
192,http://www.espn.com/mma/fighter/_/id/2486936/pat-healy
193,http://www.espn.com/mma/fighter/_/id/2556802/anthony-torres
194,http://www.espn.com/mma/fighter/_/id/2335476/renato-sobral
195,http://www.espn.com/mma/fighter/_/id/2335464/chuck-liddell
196,http://www.espn.com/mma/fighter/_/id/2335522/forrest-griffin
197,http://www.espn.com/mma/fighter/_/id/2335525/stephan-bonnar
198,http://www.espn.com/mma/fighter/_/id/2335709/nick-diaz
199,http://www.espn.com/mma/fighter/_/id/2335691/josh-neer
200,http://www.espn.com/mma/fighter/_/id/2335655/cheick-kongo
201,http://www.espn.com/mma/fighter/_/id/2335750/christian-wellisch
202,http://www.espn.com/mma/fighter/_/id/2335708/hermes-franca
203,http://www.espn.com/mma/fighter/_/id/2354544/jamie-varner
204,http://www.espn.com/mma/fighter/_/id/2431279/rob-macdonald
205,http://www.espn.com/mma/fighter/_/id/2335650/eric-schafer
206,http://www.espn.com/mma/fighter/_/id/2335487/wilson-gouveia
207,http://www.espn.com/mma/fighter/_/id/2431308/wes-combs
208,http://www.espn.com/mma/fighter/_/id/2335627/david-heath
209,http://www.espn.com/mma/fighter/_/id/2556807/cory-walmsley
210,http://www.espn.com/mma/fighter/_/id/2335486/alan-belcher
211,http://www.espn.com/mma/fighter/_/id/2335695/yushin-okami
212,http://www.espn.com/mma/fighter/_/id/2335661/matt-hughes
213,http://www.espn.com/mma/fighter/_/id/2335629/bj-penn
214,http://www.espn.com/mma/fighter/_/id/2335867/david-loiseau
215,http://www.espn.com/mma/fighter/_/id/2335819/mike-swick
216,http://www.espn.com/mma/fighter/_/id/2335800/melvin-guillard
217,http://www.espn.com/mma/fighter/_/id/2354539/gabe-ruediger
218,http://www.espn.com/mma/fighter/_/id/2335465/rashad-evans
219,http://www.espn.com/mma/fighter/_/id/2335604/jason-lambert
220,http://www.espn.com/mma/fighter/_/id/2335676/joe-lauzon
221,http://www.espn.com/mma/fighter/_/id/2335885/jens-pulver
222,http://www.espn.com/mma/fighter/_/id/2335681/roger-huerta
223,http://www.espn.com/mma/fighter/_/id/2354437/jason-dent
224,http://www.espn.com/mma/fighter/_/id/2354240/eddie-sanchez
225,http://www.espn.com/mma/fighter/_/id/2556805/mario-neto
226,http://www.espn.com/mma/fighter/_/id/2410613/jorge-gurgel
227,http://www.espn.com/mma/fighter/_/id/2556806/danny-abbadi
228,http://www.espn.com/mma/fighter/_/id/2335677/tyson-griffin
229,http://www.espn.com/mma/fighter/_/id/2354368/david-lee
230,http://www.espn.com/mma/fighter/_/id/2335472/tito-ortiz
231,http://www.espn.com/mma/fighter/_/id/2335653/ken-shamrock
232,http://www.espn.com/mma/fighter/_/id/2335737/kendall-grove
233,http://www.espn.com/mma/fighter/_/id/2354224/chris-price
234,http://www.espn.com/mma/fighter/_/id/2335771/jason-macdonald
235,http://www.espn.com/mma/fighter/_/id/2335754/ed-herman
236,http://www.espn.com/mma/fighter/_/id/2335527/matt-hamill
237,http://www.espn.com/mma/fighter/_/id/2354554/seth-petruzelli
238,http://www.espn.com/mma/fighter/_/id/2335475/nate-marquardt
239,http://www.espn.com/mma/fighter/_/id/2354204/crafton-wallace
240,http://www.espn.com/mma/fighter/_/id/2335798/dustin-hazelett
241,http://www.espn.com/mma/fighter/_/id/2354053/tony-desouza
242,http://www.espn.com/mma/fighter/_/id/2354076/josh-haynes
243,http://www.espn.com/mma/fighter/_/id/2335831/rory-singer
244,http://www.espn.com/mma/fighter/_/id/2354054/john-alessio
245,http://www.espn.com/mma/fighter/_/id/2335660/thiago-alves
246,http://www.espn.com/mma/fighter/_/id/2354208/forrest-petz
247,http://www.espn.com/mma/fighter/_/id/2335804/marcus-davis
248,http://www.espn.com/mma/fighter/_/id/2335498/rich-franklin
249,http://www.espn.com/mma/fighter/_/id/2335447/anderson-silva
250,http://www.espn.com/mma/fighter/_/id/2335675/kenny-florian
251,http://www.espn.com/mma/fighter/_/id/2335678/sean-sherk
252,http://www.espn.com/mma/fighter/_/id/2335827/kuniyoshi-hironaka
253,http://www.espn.com/mma/fighter/_/id/2335665/jon-fitch
254,http://www.espn.com/mma/fighter/_/id/2335655/cheick-kongo
255,http://www.espn.com/mma/fighter/_/id/2335256/carmelo-marrero
256,http://www.espn.com/mma/fighter/_/id/2335716/spencer-fisher
257,http://www.espn.com/mma/fighter/_/id/2354217/dan-lauzon
258,http://www.espn.com/mma/fighter/_/id/2335695/yushin-okami
259,http://www.espn.com/mma/fighter/_/id/2335832/kalib-starnes
260,http://www.espn.com/mma/fighter/_/id/2335674/clay-guida
261,http://www.espn.com/mma/fighter/_/id/2354342/justin-james
262,http://www.espn.com/mma/fighter/_/id/2354220/junior-assuncao
263,http://www.espn.com/mma/fighter/_/id/2335812/kurt-pellegrino
264,http://www.espn.com/mma/fighter/_/id/2335670/chris-lytle
265,http://www.espn.com/mma/fighter/_/id/2335662/matt-serra
266,http://www.espn.com/mma/fighter/_/id/2335448/patrick-cote
267,http://www.espn.com/mma/fighter/_/id/2335768/travis-lutter
268,http://www.espn.com/mma/fighter/_/id/2335684/rich-clementi
269,http://www.espn.com/mma/fighter/_/id/2335704/din-thomas
270,http://www.espn.com/mma/fighter/_/id/2431251/edwin-dewees
271,http://www.espn.com/mma/fighter/_/id/2335766/jorge-rivera
272,http://www.espn.com/mma/fighter/_/id/2499246/jeremy-jackson
273,http://www.espn.com/mma/fighter/_/id/2354206/pete-spratt
274,http://www.espn.com/mma/fighter/_/id/2335480/pete-sell
275,http://www.espn.com/mma/fighter/_/id/2431344/scott-smith
276,http://www.espn.com/mma/fighter/_/id/2354196/gideon-ray
277,http://www.espn.com/mma/fighter/_/id/2335781/charles-mccarthy
278,http://www.espn.com/mma/fighter/_/id/2335491/martin-kampmann
279,http://www.espn.com/mma/fighter/_/id/2335449/thales-leites
