,0
0,http://www.espn.com/mma/fighter/_/id/2335465/rashad-evans
1,http://www.espn.com/mma/fighter/_/id/2335526/thiago-silva
2,http://www.espn.com/mma/fighter/_/id/2335798/dustin-hazelett
3,http://www.espn.com/mma/fighter/_/id/2447601/paul-daley
4,http://www.espn.com/mma/fighter/_/id/2335676/joe-lauzon
5,http://www.espn.com/mma/fighter/_/id/2354128/sam-stout
6,http://www.espn.com/mma/fighter/_/id/2354121/duane-ludwig
7,http://www.espn.com/mma/fighter/_/id/2335718/jim-miller
8,http://www.espn.com/mma/fighter/_/id/2335725/junior-dos-santos
9,http://www.espn.com/mma/fighter/_/id/2335880/gilbert-yvel
10,http://www.espn.com/mma/fighter/_/id/2335491/martin-kampmann
11,http://www.espn.com/mma/fighter/_/id/2495165/jacob-volkmann
12,http://www.espn.com/mma/fighter/_/id/2354217/dan-lauzon
13,http://www.espn.com/mma/fighter/_/id/2335690/cole-miller
14,http://www.espn.com/mma/fighter/_/id/2335483/ryan-jensen
15,http://www.espn.com/mma/fighter/_/id/2335647/mark-munoz
16,http://www.espn.com/mma/fighter/_/id/2486942/jake-ellenberger
17,http://www.espn.com/mma/fighter/_/id/2488464/mike-pyle
18,http://www.espn.com/mma/fighter/_/id/2487735/john-gunderson
19,http://www.espn.com/mma/fighter/_/id/2504626/rafaello-oliveira
20,http://www.espn.com/mma/fighter/_/id/2335679/nate-diaz
21,http://www.espn.com/mma/fighter/_/id/2335689/gray-maynard
22,http://www.espn.com/mma/fighter/_/id/2335772/evan-dunham
23,http://www.espn.com/mma/fighter/_/id/2335688/efrain-escudero
24,http://www.espn.com/mma/fighter/_/id/2335641/tom-lawlor
25,http://www.espn.com/mma/fighter/_/id/2335793/aaron-simpson
26,http://www.espn.com/mma/fighter/_/id/2335759/brad-blackburn
27,http://www.espn.com/mma/fighter/_/id/2335779/amir-sadollah
28,http://www.espn.com/mma/fighter/_/id/2335513/chris-leben
29,http://www.espn.com/mma/fighter/_/id/2487259/jay-silva
30,http://www.espn.com/mma/fighter/_/id/2504616/jesse-lennox
31,http://www.espn.com/mma/fighter/_/id/2500630/rick-story
32,http://www.espn.com/mma/fighter/_/id/2504229/nik-lentz
33,http://www.espn.com/mma/fighter/_/id/2354193/thiago-tavares
34,http://www.espn.com/mma/fighter/_/id/2488472/mike-guymon
35,http://www.espn.com/mma/fighter/_/id/2501814/rory-macdonald
36,http://www.espn.com/mma/fighter/_/id/2335767/kyle-bradley
37,http://www.espn.com/mma/fighter/_/id/2335687/rafael-dos-anjos
38,http://www.espn.com/mma/fighter/_/id/2502712/gerald-harris
39,http://www.espn.com/mma/fighter/_/id/2504230/john-salter
40,http://www.espn.com/mma/fighter/_/id/2335489/nick-catone
41,http://www.espn.com/mma/fighter/_/id/2431263/jesse-forbes
42,http://www.espn.com/mma/fighter/_/id/2335515/mark-coleman
43,http://www.espn.com/mma/fighter/_/id/2335338/randy-couture
44,http://www.espn.com/mma/fighter/_/id/2335475/nate-marquardt
45,http://www.espn.com/mma/fighter/_/id/2335796/chael-sonnen
46,http://www.espn.com/mma/fighter/_/id/2335819/mike-swick
47,http://www.espn.com/mma/fighter/_/id/2335735/paulo-thiago
48,http://www.espn.com/mma/fighter/_/id/2335696/dan-miller
49,http://www.espn.com/mma/fighter/_/id/2335778/demian-maia
50,http://www.espn.com/mma/fighter/_/id/2335662/matt-serra
51,http://www.espn.com/mma/fighter/_/id/2335699/frank-trigg
52,http://www.espn.com/mma/fighter/_/id/2335770/justin-buchholz
53,http://www.espn.com/mma/fighter/_/id/2335685/mac-danzig
54,http://www.espn.com/mma/fighter/_/id/2335800/melvin-guillard
55,http://www.espn.com/mma/fighter/_/id/2499694/ronys-torres
56,http://www.espn.com/mma/fighter/_/id/2335780/rob-emerson
57,http://www.espn.com/mma/fighter/_/id/2335693/phillipe-nover
58,http://www.espn.com/mma/fighter/_/id/2499976/phil-davis
