,0
0,http://www.espn.com/mma/fighter/_/id/3023388/henry-cejudo
1,http://www.espn.com/mma/fighter/_/id/2611719/tj-dillashaw
2,http://www.espn.com/mma/fighter/_/id/2220951/greg-hardy
3,http://www.espn.com/mma/fighter/_/id/3983543/allen-crowder
4,http://www.espn.com/mma/fighter/_/id/4021934/gregor-gillespie
5,http://www.espn.com/mma/fighter/_/id/2504257/yancy-medeiros
6,http://www.espn.com/mma/fighter/_/id/2500457/joseph-benavidez
7,http://www.espn.com/mma/fighter/_/id/2512958/dustin-ortiz
8,http://www.espn.com/mma/fighter/_/id/3034823/paige-vanzant
9,http://www.espn.com/mma/fighter/_/id/3154908/rachael-ostovich
10,http://www.espn.com/mma/fighter/_/id/2504929/glover-teixeira
11,http://www.espn.com/mma/fighter/_/id/4236954/karl-roberson
12,http://www.espn.com/mma/fighter/_/id/4018757/alexander-hernandez
13,http://www.espn.com/mma/fighter/_/id/2479918/donald-cerrone
14,http://www.espn.com/mma/fighter/_/id/3028064/joanne-calderwood
15,http://www.espn.com/mma/fighter/_/id/4227318/ariane-lipski
16,http://www.espn.com/mma/fighter/_/id/3948876/alonzo-menifield
17,http://www.espn.com/mma/fighter/_/id/4372196/vinicius-moreira
18,http://www.espn.com/mma/fighter/_/id/4294504/cory-sandhagen
19,http://www.espn.com/mma/fighter/_/id/4410868/mario-bautista
20,http://www.espn.com/mma/fighter/_/id/2527805/dennis-bermudez
21,http://www.espn.com/mma/fighter/_/id/3611366/te-edwards
22,http://www.espn.com/mma/fighter/_/id/3172112/belal-muhammad
23,http://www.espn.com/mma/fighter/_/id/3111997/geoff-neal
24,http://www.espn.com/mma/fighter/_/id/4236956/kyle-stewart
25,http://www.espn.com/mma/fighter/_/id/3931158/chance-rencountre
26,http://www.espn.com/mma/fighter/_/id/2354364/raphael-assuncao
27,http://www.espn.com/mma/fighter/_/id/2553310/marlon-moraes
28,http://www.espn.com/mma/fighter/_/id/2447641/jose-aldo
29,http://www.espn.com/mma/fighter/_/id/3028863/renato-moicano
30,http://www.espn.com/mma/fighter/_/id/2335778/demian-maia
31,http://www.espn.com/mma/fighter/_/id/2525099/lyman-good
