,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2
430,Luis Pena vs Matt Frevola,2019-10-12,Luis-Pena,20.766666666666666,368.0,236.0,14.0,16.0,0.013628516914503772,0.0,1.92065745517788,0.3249558250266399,1.0375603353467082,0.1936805550799116,0.0045395050934081286,0.007376244283023943,0.17460317460317462,0.125,0.028521535398394488,0.13163795861542832,0.04915900386892877,1.7383952765893125,0.16850386627487784,0.01375831231368952,0.7623352128093698,0.2303453525508431,0.9279768898176668,3,1,0.5847953216374269,4,75.0,155.0,75.0,26.0,0,1,0,1,Matt-Frevola,8.0,107.0,155.0,13.0,0.0,0.0,0.0,1.6785714285714286,0.1732142857142857,2.875,0.3911290322580645,0.006566330865396286,0.007978950971164543,0.02366863905325444,,0.03571428571428571,0.125,0.03571428571428571,0.9464285714285714,0.5892857142857143,0.14285714285714285,1.4285714285714286,0.125,0.125,1,1,0.4201680672268908,2,69.0,155.0,71.0,29.0,1,0,0
370,Angela Hill vs Cortney Casey,2018-08-25,Angela-Hill,44.78333333333333,997.0,1264.0,4.0,37.0,0.0063799245042267,0.0,1.6625433804622136,0.20027672303763105,1.5621073234465728,0.15072769022092808,0.003532576330150232,0.0034679372643370877,0.375,0.12162162162162166,0.0,0.00318996225211335,0.00318996225211335,1.0084101030752572,0.3733210913491216,0.2808121860378345,1.1312714037075513,0.4770426184687353,0.05422935828592695,3,4,0.53475935828877,7,63.0,115.0,64.0,33.0,1,0,0,1,Cortney-Casey,49.16666666666667,1074.0,875.0,4.0,24.0,0.0,0.0,1.3666158658859386,0.3055633953660413,1.187194940405382,0.15399253723132367,0.003412020299656536,0.004935009639648794,0.25,0.09166666666666667,0.013170498930736465,0.030827418282571063,0.00735936091620862,0.9965726467025487,0.11195984517770982,0.25808337400568004,0.8625836615444433,0.1962213463883636,0.3078108579531318,3,5,0.4651162790697674,8,67.0,115.0,67.0,31.0,1,0,0
818,Luke Rockhold vs Jan Blachowicz,2019-07-06,Luke-Rockhold,31.33333333333333,555.0,406.0,11.0,11.0,0.029048026793553075,0.0,2.36505548252797,0.5566091886836568,1.5270639283815295,0.20731377785092792,0.0094085776993855,0.012601673276758669,0.17272727272727273,0.2727272727272727,0.06958503876217269,0.09096240979686376,0.0,1.3499039111996665,0.5972693224316601,0.4178822488966434,1.4070498614254687,0.14591317636254508,0.8120924447399562,6,3,0.6993006993006994,9,75.0,205.0,77.0,34.0,0,1,0,1,Jan-Blachowicz,61.33333333333334,944.0,902.0,25.0,28.0,0.006987577639751552,0.0,1.3168756846572869,0.35016346269493903,1.2254161547511455,0.2153367924139661,0.00593396862037985,0.0070488239740037605,0.21866666666666668,0.17500000000000002,0.010798112605831741,0.03805282720069979,0.0,0.8823598832861539,0.2974516288016201,0.1370641725695124,0.8801817040273977,0.1858469016254832,0.2508470790044054,6,5,0.3076923076923077,11,74.0,205.0,78.0,36.0,1,0,0
1376,Conor McGregor vs Dennis Siver,2015-01-18,Dennis-Siver,84.41666666666667,2104.0,1400.0,34.0,43.0,0.018683910453634208,0.0,1.38545573528979,0.3471186005769554,1.0898253128811872,0.14465526971521395,0.002739818148694912,0.008084950095694848,0.13676470588235295,0.07800387596899225,0.011970240990749684,0.06722272227009908,0.009461417161318444,0.8132922862780662,0.20892741486929567,0.3632360341424285,1.1280261769417623,0.08618955150239471,0.1712400068456336,11,6,0.1,17,66.0,145.0,70.0,36.0,1,0,0,1,Conor-McGregor,13.966666666666665,266.0,175.0,6.0,2.0,0.12218076967248916,0.0,2.56896670228854,0.4979246653522882,1.5677643389194034,0.18733904152916173,0.006105627801202582,0.01442627740942371,0.3,0.5,0.0,0.07890507038137451,0.0,2.2173767465072403,0.19816343003973869,0.15342652574156154,1.8334744496446715,0.020456870098874872,0.7150353825449934,4,0,0.9009009009009008,4,69.0,155.0,74.0,26.0,0,1,0
1283,Neil Magny vs Kiichi Kunimoto,2015-02-14,Kiichi-Kunimoto,12.816666666666665,125.0,127.0,16.0,0.0,0.0,0.0,0.8547339245413469,0.271274602719799,1.0037643873825473,0.2397052449068054,0.011304347826086957,0.00891763529558805,0.02708333333333333,,0.02721746756585116,0.09279860370071157,0.0,0.4435941965651805,0.15604681404421328,0.2550929139319531,0.5441516457414842,0.28828987679354656,0.02229240200631618,3,0,0.17006802721088435,3,70.0,170.0,71.0,33.0,1,0,0,1,Neil-Magny,46.41666666666666,789.0,447.0,36.0,48.0,0.0060973544256630865,0.0,1.2531432353503338,0.5392970003910971,0.5792125647123046,0.11201505969032974,0.0043683287895247055,0.01129988775697006,0.11261022927689596,0.10184260184260184,0.0,0.058476532444216474,0.00307771223390613,0.8910279302610887,0.1892212323430778,0.17289407274616714,0.7760978390948835,0.2631443959989741,0.21390100025647604,6,2,0.8474576271186441,8,75.0,170.0,80.0,27.0,1,0,0
1147,Ryan Bader vs Rogerio Nogueira,2010-09-25,Rogerio-Nogueira,8.933333333333334,95.0,64.0,1.0,13.0,0.05790015440041173,0.0,1.1784059995588558,0.6654228855721394,0.4615469450775678,0.11159265782886807,0.008876669285153179,0.022276785714285714,1.0,0.0591715976331361,0.01599147121535181,0.03198294243070362,0.04797441364605543,0.8927652378501579,0.06396588486140724,0.22167487684729065,1.0984486434820968,0.01599147121535181,0.06396588486140724,2,0,0.273972602739726,2,74.0,205.0,75.0,34.0,0,1,0,1,Ryan-Bader,20.466666666666672,314.0,253.0,20.0,0.0,0.046929815687781984,0.0,1.1891961883181257,0.5096091205211726,0.4981892487911466,0.08011452492245483,0.005444478904788192,0.01253943766931459,0.08988095238095238,,0.013959981386691479,0.10023266635644486,0.0,0.8302789973091629,0.11507880308333505,0.2438383879256277,0.7122503894632488,0.15914378780828292,0.31780201104659395,4,0,0.7692307692307692,4,74.0,205.0,74.0,27.0,1,0,0
955,Ross Pearson vs Mizuto Hirota,2018-02-10,Mizuto-Hirota,28.0,476.0,390.0,14.0,26.0,0.0,0.0,1.0663265306122447,0.17474353276142232,1.0051020408163267,0.22338655141690547,0.0033760544789903416,0.00540176680740092,0.1326530612244898,0.06639194139194139,0.0,0.03571428571428571,0.0,0.7397959183673469,0.21428571428571427,0.11224489795918367,0.8775510204081634,0.02551020408163265,0.16326530612244894,1,3,0.3846153846153846,4,67.0,155.0,67.0,36.0,1,0,0,1,Ross-Pearson,123.93333333333334,2331.0,2740.0,39.0,81.0,0.01515313644829555,0.0,1.4642833618496696,0.205595150890282,1.4827428827071147,0.1950783838927199,0.004086417451205375,0.0050205727025085575,0.20512820512820512,0.1871093926649482,0.0,0.0034580803811573037,0.001152693460385768,0.7994621083765769,0.3999906421518042,0.2648306113212888,1.1758697138374257,0.2374566221937901,0.05095702581845393,11,11,0.591715976331361,22,68.0,155.0,69.0,33.0,1,0,0
123,Chad Laprise vs Francisco Trinaldo,2015-08-23,Chad-Laprise,21.0,429.0,412.0,8.0,13.0,0.0,0.0,1.292517006802721,0.21572468230791134,1.0612244897959182,0.1065983200792054,0.0030725054009853197,0.0047715324442572545,0.07142857142857142,0.188034188034188,0.0,0.034013605442176874,0.0,0.6802721088435375,0.2925170068027211,0.3197278911564625,1.1700680272108843,0.11564625850340135,0.006802721088435374,3,0,0.7874015748031495,3,70.0,170.0,71.0,29.0,1,0,0,1,Francisco-Trinaldo,57.15,735.0,567.0,19.0,45.0,0.00611992466458934,0.0,0.901068476448644,0.36163482252540186,0.6930062489329656,0.1487301461054742,0.0070001878779291605,0.00935662477813567,0.15263157894736842,0.12698412698412698,0.01925916957501714,0.03778626545273831,0.0024996875390576176,0.4586148279952339,0.2917574753330621,0.15069617312034778,0.5205678681789364,0.18053743598537744,0.19996317228432992,7,3,0.2267573696145125,10,69.0,155.0,70.0,36.0,0,1,0
954,Christos Giagos vs Mizuto Hirota,2018-12-01,Mizuto-Hirota,35.0,689.0,566.0,15.0,26.0,0.0,0.0,1.1673469387755102,0.17772586069189647,1.0408163265306123,0.20023057694057447,0.0028570453982833715,0.0049066141348779214,0.1238095238095238,0.06639194139194139,0.0,0.028571428571428567,0.0,0.7918367346938776,0.1836734693877551,0.1918367346938776,1.0,0.03673469387755102,0.13061224489795914,1,4,0.2386634844868735,5,67.0,155.0,67.0,37.0,1,0,0,1,Christos-Giagos,19.516666666666666,211.0,134.0,5.0,12.0,0.0,0.0,0.7457840245599127,0.10705136025375138,0.6352408399331171,0.22792891708348584,0.0066134474205285475,0.0181602110902975,0.2,0.07738095238095237,0.016011955593509822,0.07136757350250092,0.007319751128461631,0.6065970011935162,0.10839936785660738,0.030787655509789,0.4002470705262734,0.07761171234681838,0.2679252416868208,1,3,0.7633587786259541,4,70.0,155.0,71.0,28.0,1,0,0
385,Jose Aldo vs Chan Sung Jung,2013-08-03,Chan-Sung-Jung,10.216666666666667,264.0,215.0,6.0,5.0,0.8389652761594034,0.0,7.284000734799093,0.3250990445117688,1.5768550722379375,0.12301044927472335,0.005229240456513185,0.011100657325612964,0.25,0.4,0.08768768598609893,0.13676364921547907,0.0,6.796486341639218,0.3180334351248089,0.1694809580350658,2.5927189958813823,0.15159902811342935,4.53968271080428,3,0,0.12422360248447205,3,67.0,145.0,72.0,26.0,1,0,0,1,Jose-Aldo,31.98333333333333,606.0,604.0,9.0,39.0,0.009748202421016613,0.0,0.8367768655055964,0.147319359295227,0.6756236264358702,0.1097735718745724,0.00273819090705835,0.004154684072899617,0.0617283950617284,0.08373205741626795,0.0034740316136876843,0.010422094841063052,0.0,0.6456005572393183,0.044488518557893465,0.14668778970838467,0.665770854501398,0.034066423716830406,0.13693958728736805,4,0,0.8695652173913044,4,67.0,145.0,70.0,26.0,1,0,0
317,Carlos Condit vs Neil Magny,2017-12-30,Carlos-Condit,77.06666666666666,1960.0,1059.0,13.0,63.0,0.014221268862418125,0.0,1.5207602558745186,0.3624376904656247,0.8848677767324591,0.12247424301550205,0.002426360656046072,0.006662299697505091,0.1474358974358974,0.03915343915343915,0.02465319445887985,0.053510948926569234,0.014735200111819759,0.8846176428564348,0.29088503586852565,0.3452575771495583,1.1427080327197972,0.16153677515181245,0.21651544800290906,7,6,0.5617977528089888,13,74.0,170.0,75.0,33.0,1,0,0,1,Neil-Magny,89.66666666666669,1572.0,900.0,75.0,71.0,0.0031563442519464122,0.0,1.9763566936164647,0.4953371473129498,0.9491621774080868,0.2773790836907537,0.0047319081497130535,0.009865959539216368,0.10235978835978836,0.09903242297608494,0.014560991319140997,0.0959074463198804,0.006240042485395645,1.5289293018735186,0.2816355066691238,0.16579188507382311,0.8574911008906393,0.3637491140233329,0.7551164787024934,12,5,0.3921568627450981,17,75.0,170.0,80.0,30.0,1,0,0
760,Antonio Silva vs Roy Nelson,2016-09-24,Antonio-Silva,21.1,135.0,288.0,4.0,7.0,0.061502728997755364,0.0,1.3561877901100965,0.2147714820781304,5.6012317123711926,3.016559467388852,0.029011447883996906,0.012799519470104936,0.0,0.2380952380952381,0.0,0.0,0.0,0.8370534942520227,0.22308324122817905,0.29605105462989484,0.7245943962586415,0.5288790431763865,0.1027143506750684,3,6,0.2040816326530612,9,76.0,264.0,80.0,37.0,1,0,0,1,Roy-Nelson,86.38333333333333,1043.0,1567.0,45.0,29.0,0.052120411240515765,0.0,0.9391143407085628,0.17284473915947732,1.5673631925040237,0.4873018708594049,0.006156353803433943,0.005391435072985842,0.06148148148148148,0.2077586206896552,0.001653758165430942,0.02652444346443961,0.0,0.7991378687344876,0.08324596012559984,0.0567305118484753,0.6362132181891608,0.10345176079306892,0.1994493617263331,8,9,0.8064516129032259,17,72.0,263.0,72.0,40.0,1,0,0
1383,Renan Barao vs Phillipe Nover,2016-09-24,Phillipe-Nover,29.05,215.0,252.0,19.0,24.0,0.0,0.0,0.4475043029259896,0.11243564392119204,0.7360052454716826,0.2932330827067669,0.008334591764824324,0.010066368826882579,0.02631578947368421,0.034248737373737376,0.019670518809933608,0.004917629702483403,0.009835259404966806,0.1753954593885747,0.1753954593885747,0.09671338414884023,0.2868617326448652,0.1409720514711909,0.019670518809933608,1,4,0.19607843137254904,5,69.0,145.0,72.0,32.0,1,0,0,1,Renan-Barao,62.28333333333335,1707.0,1453.0,37.0,33.0,0.02107762501121456,0.0,1.7768643985702617,0.2724439600062211,1.7440715898722507,0.164263775309763,0.0024445239339947193,0.00482812516756264,0.053496353496353496,0.2727272727272727,0.00890800779603082,0.020425839671438014,0.0,1.082583095689695,0.3475530784789265,0.3467282244016405,1.5133341675501697,0.1905230804714869,0.07300715054860528,8,3,0.8064516129032259,11,66.0,145.0,70.0,29.0,1,0,0
1441,Gleison Tibau vs John Cholish,2013-05-18,John-Cholish,12.6,164.0,267.0,12.0,6.0,0.0,0.0,1.1082766439909295,0.3010306686777275,0.8304988662131519,0.1668408220132358,0.0062971835075493615,0.005572569537292575,0.027777777777777776,0.2777777777777777,0.0,0.02551020408163265,0.028344671201814064,0.8219954648526078,0.06519274376417232,0.22108843537414968,0.8021541950113379,0.06519274376417232,0.24092970521541954,1,1,0.29850746268656714,2,71.0,155.0,72.0,29.0,1,0,0,1,Gleison-Tibau,106.53333333333332,1203.0,1315.0,117.0,58.0,0.004327610267952633,0.0,0.5837574314579819,0.23784338937818866,0.6869147042868988,0.19672620146915107,0.005392586340601054,0.009208128894980095,0.08851997954562055,0.1939655172413793,0.028445474465576038,0.08932067298627744,0.0050286071875558745,0.4707387625615488,0.08658210823230532,0.02643656066412773,0.3514913135507119,0.08632606685778277,0.14594005104948718,11,7,0.7042253521126761,18,70.0,155.0,71.0,29.0,0,1,0
645,Raphael Assuncao vs Marlon Moraes,2019-02-02,Raphael-Assuncao,73.63333333333333,1480.0,1360.0,39.0,32.0,0.013129270051949771,0.0,1.640034966120064,0.3756425077880696,0.9142432297081584,0.12194557350067645,0.0037005849264905343,0.0066205515959041755,0.08482905982905982,0.275,0.0067053101291027475,0.035466665759010474,0.0,0.8456058360041508,0.28690352134940994,0.5075256087665033,1.3327730326384437,0.10625479549979304,0.2010071379818278,11,2,0.4,13,65.0,135.0,66.0,36.0,1,0,0,1,Marlon-Moraes,15.666666666666668,304.0,252.0,4.0,5.0,0.2303761655936949,0.0,2.024056286679341,0.28104898565066805,0.9556775393548972,0.15072764115317308,0.006298100531226284,0.011784050270190995,0.125,0.3,0.00911854103343465,0.0,0.0,1.3675584498067823,0.32159869346277725,0.3348991434097817,1.3294634866562465,0.0,0.6945928000230952,3,1,0.6172839506172839,4,66.0,135.0,67.0,30.0,1,0,0
1259,Chris Weidman vs Vitor Belfort,2015-05-23,Vitor-Belfort,23.3,217.0,247.0,0.0,12.0,0.14732919473311226,0.0,1.6485433544512749,1.449865585058718,1.2862462319813557,0.3177583622862593,0.017105064371777046,0.020750333077202882,,0.3125,0.01991513790376229,0.008910405868987335,0.0,1.3620446727372175,0.1381206163548285,0.14837806535922862,0.6528229272516644,0.2188705618072205,0.7768498653923901,6,2,0.2,8,72.0,185.0,74.0,38.0,0,1,0,1,Chris-Weidman,37.2,595.0,444.0,35.0,7.0,0.033820556031705085,0.0,1.3780400616477242,0.28138355824346795,0.7841118259885936,0.1351497424217113,0.006118253105531649,0.011445111161784193,0.17170329670329668,0.14285714285714285,0.07396762031466596,0.13219959198079662,0.0,1.1140539865904977,0.12176225632397072,0.14222381873325546,0.6162751037858615,0.17533452209274458,0.5864304357691179,8,0,0.8130081300813008,8,74.0,205.0,78.0,30.0,1,0,0
739,Anthony Pettis vs Charles Oliveira,2016-08-27,Charles-Oliveira,50.28333333333333,622.0,660.0,43.0,26.0,0.0062802016642534405,0.0,1.6098176019055246,0.4171712545096701,1.4306310705576872,0.299204087696701,0.011509138271931415,0.012937856985355795,0.11588224437061645,0.1403846153846154,0.13733998471495867,0.0541119338013074,0.0,0.8093561664941394,0.4751585338863605,0.32530290152502456,0.8488903484809633,0.3630005132507808,0.3979267401737803,9,5,0.3508771929824561,14,70.0,155.0,74.0,26.0,1,0,0,1,Anthony-Pettis,48.5,622.0,651.0,13.0,52.0,0.023254381751222453,0.0,1.0684099777691427,0.2266452934456045,0.9243862261095324,0.17419816723940434,0.006603575324262144,0.008511364966491075,0.05128205128205128,0.06875,0.014498991418109187,0.018932976921177864,0.007150944520588761,0.7742804610810353,0.1609586855889357,0.13317083109917172,0.941647311594584,0.05908988150809257,0.06767278466646606,5,4,0.6535947712418301,9,70.0,170.0,72.0,29.0,1,0,0
664,Holly Holm vs Germaine de Randamie,2017-02-11,Holly-Holm,32.48333333333333,794.0,568.0,2.0,22.0,0.015521857793912843,0.0,1.4960828867206195,0.24415547787027625,1.0159055926115956,0.12454191512415287,0.002472406308926596,0.005720315902705202,1.0,0.15223665223665225,0.0,0.0,0.0,0.8557142713421951,0.376485535209466,0.2638830801689583,1.2907746987969122,0.15874261454196867,0.04656557338173853,3,2,0.4651162790697674,5,68.0,135.0,69.0,35.0,0,1,0,1,Germaine-de-Randamie,17.733333333333334,201.0,203.0,0.0,17.0,0.014971055958480271,0.0,1.2257309240627368,0.4783163265306122,0.6648273510475512,0.8554057557687322,0.008668410520587817,0.01306715063520871,,0.14379084967320266,0.0,0.014971055958480271,0.0,0.6905934241418971,0.3280799977186962,0.20705750220214345,0.7685598430976576,0.4571710809650792,0.0,3,1,0.5464480874316939,4,69.0,135.0,71.0,32.0,1,0,0
659,Joanna Jedrzejczyk vs Rose Namajunas,2018-04-07,Joanna-Jedrzejczyk,64.7,2127.0,1200.0,3.0,87.0,0.0022079929344226107,0.0,2.0318619152990784,0.5200419288027536,0.7612461483795616,0.09062037053300516,0.0018644429705605941,0.00510379581054333,0.5,0.07729374243065927,0.0,0.0,0.0,1.090759380549588,0.4544892891767748,0.4866132455727156,1.6184106424204248,0.3741997386050113,0.039251534273641975,8,1,0.8333333333333334,9,66.0,125.0,65.0,30.0,1,0,0,1,Rose-Namajunas,33.46666666666666,612.0,600.0,25.0,11.0,0.017694801785132167,0.0,1.661996540404705,0.4235197807874316,1.3826126433118773,0.1770723381216993,0.005268648605810043,0.0069182080545716895,0.15866666666666668,0.20779220779220772,0.03726021636810097,0.11462718348935386,0.007897923723607772,1.2744044799086227,0.2666500550173223,0.12094200547876027,0.973191049353272,0.20598134490048428,0.4828241461509489,5,2,0.14285714285714285,7,65.0,115.0,65.0,25.0,1,0,0
408,Joanna Jedrzejczyk vs Claudia Gadelha,2016-07-08,Claudia-Gadelha,21.0,482.0,455.0,26.0,3.0,0.0,0.0,1.4149659863945578,0.22428731928343024,0.9319727891156464,0.1167773215392263,0.002614365558440371,0.00465924367200963,0.0873397435897436,0.3333333333333333,0.020408163265306117,0.06802721088435375,0.0,1.1020408163265305,0.2585034013605442,0.05442176870748298,1.0408163265306123,0.163265306122449,0.2108843537414966,2,1,0.4761904761904762,3,64.0,115.0,63.0,27.0,1,0,0,1,Joanna-Jedrzejczyk,34.65,1043.0,578.0,0.0,63.0,0.004122861265718408,0.0,1.9124550101587223,0.7038639334216464,0.6509903386867132,0.05321491712332714,0.002108422531684454,0.006217539992157591,,0.06717853808189943,0.0,0.0,0.0,1.1327482698405091,0.4287262896120085,0.3509804507062049,1.4835543329188958,0.3620218303341292,0.06687884690569736,5,0,0.5464480874316939,5,66.0,125.0,65.0,28.0,1,0,0
552,Khabib Nurmagomedov vs Conor McGregor,2018-10-06,Conor-McGregor,41.3,993.0,866.0,8.0,23.0,0.19142314195982613,0.0,3.0648602070648185,0.503000822005355,1.8939865580491089,0.1585025470723322,0.00491977713453865,0.006960373458686538,0.225,0.18633540372670807,0.0,0.035033133233254896,0.004656360588563978,2.3575429996074333,0.37246915789794255,0.33484804955944314,2.2786511153116225,0.1948817952237074,0.5913272965294892,9,1,0.3703703703703704,10,69.0,155.0,74.0,30.0,0,1,0,1,Khabib-Nurmagomedov,59.2,1204.0,705.0,109.0,13.0,0.012899909025434971,0.0,1.76118786486998,0.7428886445494277,0.5495188426969533,0.07263455384300581,0.0042301811794780856,0.010056651197114332,0.034617879572008015,0.3717948717948719,0.014529782005380153,0.13954123944121755,0.0,1.5778254692942284,0.1087714891503131,0.07459090642543881,0.5905485635640471,0.06790842670451684,1.1027308746014162,10,0,0.6211180124223602,10,70.0,155.0,70.0,30.0,1,0,0
631,Derek Brunson vs Roan Carneiro,2016-02-21,Roan-Carneiro,27.16666666666667,144.0,148.0,27.0,2.0,0.0,0.0,0.5875411063519583,0.2803414243798346,0.6150390173417547,0.26608105595835657,0.02157651072124756,0.02381972001647457,0.11265432098765435,1.0,0.0819492183580875,0.1539177556101609,0.00525854513584575,0.41553346782979206,0.08607994235541795,0.08592769616674842,0.17160950518359538,0.12498520271091645,0.2909463984574466,3,3,0.2252252252252252,6,71.0,170.0,74.0,37.0,1,0,0,1,Derek-Brunson,23.1,319.0,244.0,31.0,4.0,0.12626262626262627,0.0,1.9856390343362111,0.3899711399711399,0.9282925589773964,0.18915030040404449,0.008873827729293614,0.016690712496432763,0.04003308519437552,0.25,0.06648113790970933,0.13822275321611902,0.0,1.6696599239101282,0.06383359512267266,0.2521455153034101,0.9590512165533084,0.387819304514343,0.6387685132685594,5,1,0.7692307692307692,6,73.0,185.0,77.0,32.0,0,1,0
