,0
0,http://www.espn.com/mma/fighter/_/id/2335243/carlos-condit
1,http://www.espn.com/mma/fighter/_/id/2431258/robbie-lawler
2,http://www.espn.com/mma/fighter/_/id/2354269/andrei-arlovski
3,http://www.espn.com/mma/fighter/_/id/2504951/stipe-miocic
4,http://www.espn.com/mma/fighter/_/id/2556793/lorenz-larkin
5,http://www.espn.com/mma/fighter/_/id/3077132/albert-tumenov
6,http://www.espn.com/mma/fighter/_/id/2556056/diego-brandao
7,http://www.espn.com/mma/fighter/_/id/3045737/brian-ortega
8,http://www.espn.com/mma/fighter/_/id/2976752/abel-trujillo
9,http://www.espn.com/mma/fighter/_/id/3096279/tony-sims
10,http://www.espn.com/mma/fighter/_/id/2504806/masanori-kanehara
11,http://www.espn.com/mma/fighter/_/id/2555668/michael-mcdonald
12,http://www.espn.com/mma/fighter/_/id/2497959/kyle-noke
13,http://www.espn.com/mma/fighter/_/id/3088232/alex-morono
14,http://www.espn.com/mma/fighter/_/id/3024357/nina-ansaroff
15,http://www.espn.com/mma/fighter/_/id/3028441/justine-kish
16,http://www.espn.com/mma/fighter/_/id/2951202/drew-dober
17,http://www.espn.com/mma/fighter/_/id/3025285/scott-holtzman
18,http://www.espn.com/mma/fighter/_/id/2506549/dustin-poirier
19,http://www.espn.com/mma/fighter/_/id/3011927/joe-duffy
20,http://www.espn.com/mma/fighter/_/id/2514885/joe-soto
21,http://www.espn.com/mma/fighter/_/id/3084129/michinori-tanaka
22,http://www.espn.com/mma/fighter/_/id/2555778/edgar-garcia
23,http://www.espn.com/mma/fighter/_/id/2558397/sheldon-westcott
24,http://www.espn.com/mma/fighter/_/id/2335888/dominick-cruz
25,http://www.espn.com/mma/fighter/_/id/2611719/tj-dillashaw
26,http://www.espn.com/mma/fighter/_/id/2504171/anthony-pettis
27,http://www.espn.com/mma/fighter/_/id/2431333/eddie-alvarez
28,http://www.espn.com/mma/fighter/_/id/2504648/travis-browne
29,http://www.espn.com/mma/fighter/_/id/2501702/matt-mitrione
30,http://www.espn.com/mma/fighter/_/id/2516135/francisco-trinaldo
31,http://www.espn.com/mma/fighter/_/id/2502444/ross-pearson
32,http://www.espn.com/mma/fighter/_/id/2335448/patrick-cote
33,http://www.espn.com/mma/fighter/_/id/2335820/ben-saunders
34,http://www.espn.com/mma/fighter/_/id/2335531/tim-boetsch
35,http://www.espn.com/mma/fighter/_/id/2335754/ed-herman
36,http://www.espn.com/mma/fighter/_/id/3027534/chris-wade
37,http://www.espn.com/mma/fighter/_/id/3114626/mehdi-baghdad
38,http://www.espn.com/mma/fighter/_/id/2504574/maximo-blanco
39,http://www.espn.com/mma/fighter/_/id/2546733/luke-sanders
40,http://www.espn.com/mma/fighter/_/id/2512969/daron-cruickshank
41,http://www.espn.com/mma/fighter/_/id/3099985/paul-felder
42,http://www.espn.com/mma/fighter/_/id/2957596/ilir-latifi
43,http://www.espn.com/mma/fighter/_/id/2984771/sean-oconnell
44,http://www.espn.com/mma/fighter/_/id/3153125/charles-rosa
45,http://www.espn.com/mma/fighter/_/id/3947005/kyle-bochniak
46,http://www.espn.com/mma/fighter/_/id/3090451/rob-font
47,http://www.espn.com/mma/fighter/_/id/3947131/joey-gomez
48,http://www.espn.com/mma/fighter/_/id/2965188/elvis-mutapcic
49,http://www.espn.com/mma/fighter/_/id/2996767/francimar-barroso
50,http://www.espn.com/mma/fighter/_/id/2335663/anthony-johnson
51,http://www.espn.com/mma/fighter/_/id/2335530/ryan-bader
52,http://www.espn.com/mma/fighter/_/id/2532872/iuri-alcantara
53,http://www.espn.com/mma/fighter/_/id/3003458/jimmie-rivera
54,http://www.espn.com/mma/fighter/_/id/3111927/bryan-barberena
55,http://www.espn.com/mma/fighter/_/id/3912106/sage-northcutt
56,http://www.espn.com/mma/fighter/_/id/2504957/tarec-saffiedine
57,http://www.espn.com/mma/fighter/_/id/2486942/jake-ellenberger
58,http://www.espn.com/mma/fighter/_/id/3026133/diego-ferreira
59,http://www.espn.com/mma/fighter/_/id/3096577/olivier-aubin-mercier
60,http://www.espn.com/mma/fighter/_/id/2504954/kevin-casey
61,http://www.espn.com/mma/fighter/_/id/2504667/rafael-natal
62,http://www.espn.com/mma/fighter/_/id/2512958/dustin-ortiz
63,http://www.espn.com/mma/fighter/_/id/2512984/wilson-reis
64,http://www.espn.com/mma/fighter/_/id/2950951/alexander-yakovlev
65,http://www.espn.com/mma/fighter/_/id/3004241/george-sullivan
66,http://www.espn.com/mma/fighter/_/id/2552906/alex-caceres
67,http://www.espn.com/mma/fighter/_/id/3157919/masio-fullen
68,http://www.espn.com/mma/fighter/_/id/3087451/matt-dwyer
69,http://www.espn.com/mma/fighter/_/id/3960071/randy-brown
70,http://www.espn.com/mma/fighter/_/id/3099187/damon-jackson
71,http://www.espn.com/mma/fighter/_/id/3167314/levan-makashvili
72,http://www.espn.com/mma/fighter/_/id/3026394/anthony-rocco-martin
73,http://www.espn.com/mma/fighter/_/id/3032024/felipe-olivieri
74,http://www.espn.com/mma/fighter/_/id/2354130/johny-hendricks
75,http://www.espn.com/mma/fighter/_/id/2615077/stephen-thompson
76,http://www.espn.com/mma/fighter/_/id/2487721/roy-nelson
77,http://www.espn.com/mma/fighter/_/id/3040876/jared-rosholt
78,http://www.espn.com/mma/fighter/_/id/2503656/rafael-cavalcante
79,http://www.espn.com/mma/fighter/_/id/2500735/ovince-saint-preux
80,http://www.espn.com/mma/fighter/_/id/2500457/joseph-benavidez
81,http://www.espn.com/mma/fighter/_/id/2527791/zach-makovsky
82,http://www.espn.com/mma/fighter/_/id/2504818/misha-cirkunov
83,http://www.espn.com/mma/fighter/_/id/3960082/alex-nicholson
84,http://www.espn.com/mma/fighter/_/id/2488464/mike-pyle
85,http://www.espn.com/mma/fighter/_/id/3020411/sean-spencer
86,http://www.espn.com/mma/fighter/_/id/2354104/joshua-burkman
87,http://www.espn.com/mma/fighter/_/id/2431339/kj-noons
88,http://www.espn.com/mma/fighter/_/id/2506570/damian-grabowski
89,http://www.espn.com/mma/fighter/_/id/2560713/derrick-lewis
90,http://www.espn.com/mma/fighter/_/id/3075588/justin-scoggins
91,http://www.espn.com/mma/fighter/_/id/3098604/ray-borg
92,http://www.espn.com/mma/fighter/_/id/3091098/noad-lahat
93,http://www.espn.com/mma/fighter/_/id/3155410/diego-rivas
94,http://www.espn.com/mma/fighter/_/id/3960472/mike-jackson
95,http://www.espn.com/mma/fighter/_/id/3960470/mickey-gall
96,http://www.espn.com/mma/fighter/_/id/3016689/artem-lobov
97,http://www.espn.com/mma/fighter/_/id/3097954/alex-white
98,http://www.espn.com/mma/fighter/_/id/2479918/donald-cerrone
99,http://www.espn.com/mma/fighter/_/id/3417396/alex-oliveira
100,http://www.espn.com/mma/fighter/_/id/2560056/derek-brunson
101,http://www.espn.com/mma/fighter/_/id/2335784/roan-carneiro
102,http://www.espn.com/mma/fighter/_/id/3163637/cody-garbrandt
103,http://www.espn.com/mma/fighter/_/id/3892370/augusto-mendes
104,http://www.espn.com/mma/fighter/_/id/2488371/tatsuya-kawajiri
105,http://www.espn.com/mma/fighter/_/id/2527805/dennis-bermudez
106,http://www.espn.com/mma/fighter/_/id/2502414/chris-camozzi
107,http://www.espn.com/mma/fighter/_/id/2335698/joe-riggs
108,http://www.espn.com/mma/fighter/_/id/2486970/james-krause
109,http://www.espn.com/mma/fighter/_/id/3011426/shane-campbell
110,http://www.espn.com/mma/fighter/_/id/3074494/alex-garcia
111,http://www.espn.com/mma/fighter/_/id/3093653/sean-strickland
112,http://www.espn.com/mma/fighter/_/id/3005987/daniel-sarafian
113,http://www.espn.com/mma/fighter/_/id/3918015/oluwale-bamgbose
114,http://www.espn.com/mma/fighter/_/id/2512976/anthony-smith
115,http://www.espn.com/mma/fighter/_/id/3957070/leonardo-guimaraes
116,http://www.espn.com/mma/fighter/_/id/2501989/nathan-coy
117,http://www.espn.com/mma/fighter/_/id/3172620/jonavin-webb
118,http://www.espn.com/mma/fighter/_/id/3046022/ashlee-evans-smith
119,http://www.espn.com/mma/fighter/_/id/3117374/marion-reneau
120,http://www.espn.com/mma/fighter/_/id/3075001/lauren-murphy
121,http://www.espn.com/mma/fighter/_/id/3965432/kelly-faszholz
122,http://www.espn.com/mma/fighter/_/id/2558062/shamil-abdurakhimov
123,http://www.espn.com/mma/fighter/_/id/3058475/anthony-hamilton
124,http://www.espn.com/mma/fighter/_/id/2335602/michael-bisping
125,http://www.espn.com/mma/fighter/_/id/2335447/anderson-silva
126,http://www.espn.com/mma/fighter/_/id/2335449/thales-leites
127,http://www.espn.com/mma/fighter/_/id/2431313/gegard-mousasi
128,http://www.espn.com/mma/fighter/_/id/2335825/keita-nakamura
129,http://www.espn.com/mma/fighter/_/id/3140871/tom-breese
130,http://www.espn.com/mma/fighter/_/id/2531855/francisco-rivera
131,http://www.espn.com/mma/fighter/_/id/2504174/brad-pickett
132,http://www.espn.com/mma/fighter/_/id/3009720/mike-wilkinson
133,http://www.espn.com/mma/fighter/_/id/3162105/makwan-amirkhani
134,http://www.espn.com/mma/fighter/_/id/3070984/davey-grant
135,http://www.espn.com/mma/fighter/_/id/3155424/marlon-vera
136,http://www.espn.com/mma/fighter/_/id/3075571/scott-askham
137,http://www.espn.com/mma/fighter/_/id/3115938/chris-dempsey
138,http://www.espn.com/mma/fighter/_/id/3017276/yaotzin-meza
139,http://www.espn.com/mma/fighter/_/id/3902098/arnold-allen
140,http://www.espn.com/mma/fighter/_/id/3009723/bradley-scott
141,http://www.espn.com/mma/fighter/_/id/3074465/krzysztof-jotko
142,http://www.espn.com/mma/fighter/_/id/2998786/rustam-khabilov
143,http://www.espn.com/mma/fighter/_/id/3009719/norman-parke
144,http://www.espn.com/mma/fighter/_/id/3042167/daniel-omielanczuk
145,http://www.espn.com/mma/fighter/_/id/3958094/jarjis-danho
146,http://www.espn.com/mma/fighter/_/id/3127951/teemu-packalen
